image_id,supplier_name,supplier_details,receiver_name,receiver_details,tax_rate,TVA_amount,invoice_number,invoice_date,total_HT,total,Product_Designation
img20191018_10430826_0001.jpg,Ste MANUFACTURE MAGHREBINE DE VALISES,"3 Rue la Valette 1000 lumis Tel 71326367 Fax 71323041,Usine Tel 71798013 L-mal intof&gemus com tn,CODE TVA 12636294'A/M/000 RC B01168092012",SOCIETE MEDDIS DISTRIBUTION,"CENTRE COMMERCIAL,TUNIS CITY,ROUTE DE BIZFRTE,M Fiscal: 783298M/P/M/000",19.0 70.0,971788,"BL/FACTURE Ndeg:,18F10159",Date: 26-03-2018,6028606,6087056,"VAL MERTS 2R M T76,VAL ME? S 23 R T/6, VPL CHAR OYA LR B T76,VAL CHAR OX 2R Y T76,VAI CHPR OA 22 R T76,CAB CASE Z'PPER 6R N TS,[CAB CASE Z PPER 4R <OU ToEUR. CE D,ICAB CASE PASIC 4R N 51,[CAB CASE BASIC 4R VERT TS1,CAS TAST BASIC 4R ROU To1"
img20191018_10434224_0001.jpg,Ste MANUFACTURE MAGHREBINE DE VALISES,"3 Rue la Valette 1000 lumis Tel 71326367 Fax 71323041,Usine Tel 71798013 L-mal intof&gemus com tn,CODE TVA 12636294'A/M/000 RC B01168092012", Meddis,"Tunis,\ 783298 MPM 000,Code TVA",19.0 70.0,971788,: BON DE LIVRAISON FACTURE 2401,"29/06/2018,2",6028606,6087056,"SICEAU COIFFEUR,tOFESSIONNE,BROSSE BRUSHING DOLCE LINE,PINCEAU MAQUILLAGE MANUR,SOIN BEURE DE KARITE NONRA,DE KARITE CITRON,SOIN BEURE,SOIN BEURE DE KARITE ALOE,VER,SOIN BEURE DE KARITE CITRON,SOIN BEURE DF KARITE NOIX,DE,SOIN BEURE DE KARITE NON,RAF,SOIN BEURE DE KARITE CITRON,SOIN BEURE DE KARITE ALOE,VERA,SOIN BEUE DE KARITE,CITRONNE,SOIN BEUE DE KARITE COCO,100/"
img20191018_10464263_0001.jpg,:e Artisanat et vecoration Amamou Sari,"resse  fue de Tunis Moknine.5050 Monastir,Usine Route de la Khiedia Mhamdia. 1146. Ben Arous,/ RC B157332006/,CD 0948124C,= 00948124 C/A/M/000,1 +216 71 304 049 / Fax +216 71 304 070,/,mail,amouceramics@gnet in",j Geant,"Route BIZERT 2032 Cebaiet Ben Amar,Anana,genie Fiscal 7823298M/P/M/000,<<",19.0 70.0,nan,"/ FACTURE Ndeg 180349,BL",10/12/48,797358,85377,"6199104300049 COCOTTE 20 AVEC COUVERCLE EN CERAMIQUE,6199104300018 COUSCOUSIER 6 L AVEC COUVERCLE EN,CERAMIQUE,8199104300148 PLAT TAJINE MAROCAIN 40 CM AVEC COUVERCLE EN,CERAMIQUE,6199104301138 LOT 2 PLATS LASAGNE 16 CM EN CERAMIQUE,6199104301152 BATTRIE COCOTTE 20+LASAGNET2AV,COUV+16+TAJINE 20+RAMQUIN GRT,619904302739  PLAT COMPODEE OVAL D24 CM,6199104300100  ZAZOUA MM EN CERAMIQUE,6199104300209  BOL EVASE EN CERAMIQUE 13 CM"
img20191018_10481721_0001.jpg,:e Artisanat et vecoration Amamou Sari,"ponte Noa de Cunvre,sl se Mornaguia km,ni},Tel,002167155006,Fax,0021671540055,RCS,B1129011997,Martcule Fiscale,032667/Q/AIM/000",GEANT,"C.Commercial Tunis City,2032 Tunis,Code TVA 783298/M/P/M/000",700,1062881,FACTURE Ndeg: CD1510,26/12/2018,16326894,16247492,"Zazoua GM,Sauteuse a Queue d'am 22,Couscoussier P M, Soupiere PM, Couscoussier M N,Soupiere GM,Couscoussier GM,Fartout diam 16,Faitout diam 12,Faitout diam 14,Casserole diam 14,Faitout diam 20,Couscoussier M M,Casserole diam 12, Fartout diam 18,Bonbonniere M M, Bonbonniers P M"
img20191018_10492026_0001.jpg,"MEDITERRANEAN TRADE COMPANdeg,MEDNTERAANEAN EHADE COMPANY","Siege social Immb Sarra-E FARaQE.,les berges du iac 105,Tel: 71 965 425 / 29 415 80,Depot : Chotrana 1-la Soukr,Tel: 70 694 93,MF:1231138/K/P/M/00t",Cent Sie Meddis SA,"Adresse Geant-Centie Commercial Tunis City -2032 Ari, 783298M.P/M000,Code IVA",700,5617999999999999,Facture Ndeg: F-18/995,"8,2011",29569000000000003,35787,Put n Go HD LE Rouleau 10Pes
img20191018_10501375_0001.jpg,EL BOUHAIRA M,"Siege Social 4 Rue des usines Z { Sidi Rezig 2033-RCN B022062008-CD 1029975H,Code TVA 1029875H/A/M/000 Tei (216171433245-71433281-Fax(216)7 1433473,E Mal ina@planet tn",CCSN," ELAQUINA CENTRE,lKRAM LE),2015 TUNIS,TVA  078329BMPM00D, Cent 1MA0G4",700,42602,Facture No 18000088 },Du Ven 23/11/2018,235668,267362,"762 DEMEL ET MASQUE COCO 250 !,1925 SHAMP KERATINE DIVINE 250"
img20191018_10513078_0001.jpg,KITAB:,"Adresse Avenue de Carthage Imm IbnZohr 3027 Sfax TUNISIE,(215)74 405378 Fax (216)74 405324 Emal contact@edrtions-kitabi com / kitabi@tunet tn,Te,Site Web www edit ons-kitabr com A Editions KITABI,TVA 584088 VAMOOO RC B13787200! CCR 23 006 2110014471788 27 (QNB Sfax)",La Medeterranienne de distribution MEDDIS,"Centre Commercial TUNISCITY - 2032 Ariana - Tunis-,Zode TVA : 783298 M/P/M 000",700,42602,Numero de facture 2018 - 1057,Date - 06/12/2018,235668,1755650,"393001151 planche alphabet arabe (GM),393001152 planche alphabet francais (GM) :,393001158 planche animaux sauvages (GM),393001159 planche animaux domestiques (GM),393001160 planche fruits et legumes (GM),393001161 plancne du corps humain (GM),393001163 planche Les moyens de transport (GM}. i 6152201008658  1850! 30%,393001166 planche la famille (GM),\,3953001167 'planche les metiers (GM),393001168 planche les sports (GM},353002%02 Planche additions,39300:503 Planche muitiphication,39390254 [La salle de classe,3953002507 [Le jardin,393002511 ILa ferme"
img20191018_10525229_0001.jpg,"STE NAPOLIS SARI BIO,.,oc","2063 NOUVFLLE MPFDINA,MH 107477 D/P/M 000,TEL 71311369 FAX 71 313 372,commandes napols@gmail.com,contacta napolhsnature cam,4687,BL",MEDDIS S A.,"CENTRF COMMRCIALF TUNIS CITY 2037 A,DJFRBA RAYON CONG,M 5.783198 M'P/M 006",19deg.,10807820,"/,FACTURE,2018,4.0 107.0",Date - 06/12/2018,616,6809170,"PATE FEUILLE IE CONG 500 GR,PAIF BRISEL CONG 500 GR,4 PIZZA CONU,PATE,PAIE VIFNNOISI CONG,PAIFFECILSENIE ETNILE,BALL BRISEI ELALEL,6 a CONG,PATF FEUILLE EL 20,PAIL BRISEE 230 GR CONG"
img20191018_10544525_0001.jpg,AGRODIS,"SARL au Caplial de 711.000 DT - RC : B 198841997 CD : 75138P - TVA : 544 580 F/A/M DOO,Rue Youssef Roulss!. Ben Arous. 2013 - Tunisie - Tel. : (+216) 79 301 862 - Fax (+216) 79 391 760,Email : agrods@agrodis.com.in - C.C.B . BAT Megrine - RIB : 08 203 000 52 10 00872 308"," Code client,EGeA,5064 - MEDDIS MIDOUN DJERBA",".,CA370,783298MPMGIO Adresse Centre commercia TUNIS CITY, Matricule Fiscal,Arlana, Mode de reglement, EFFE,EFFET BANCAIRE","Lubetle Taxe 1 TVA , 49 40 ","345380,66812,nan",FV18001014,30. novembre 2018,616,412792,"Coter Fka gu eur Chien FLAMINGO,LITIEERE POUR CHAT KLQMPE 8L"
img20191018_10553427_0001.jpg,AGRODIS,"SARL au Capttal de 711.000 DT - RC : B 198841997 - CD : 75138P - TVA : 544 580 F/A/M 000,Rue Youssef Roulssi. Ben Arous. 2013 - Tunisie - Tel. : (+216) 79 391 862 - Fax. (+216) 79 391 760,E-mail : agrodis@agrodis.com.in - C.C.B : BAT Megrine - RIB : 08 203 000 52 10 00872 308",Meddis,"Centre commercial TUNIS CITY,Penrque","Lubetle Taxe 1 TVA , 49 40 ","345380,66812,nan",FV18001016,01/12/18,616,412792,"Engrais Universel FLORA 800 gr, ENGRAIS GAZON LONGUE DUREE 3 K,ENGRAIS PLANTES VERTES ET P F 50,CAPUCINE GEANTE VARIEE, CAROTTE CHANTENAIS,CAROTTE NANTESE AMELIOREE, CELERI PLEIN BLANC PASCAL, CELERI RAVE, Chicoree Fnisee de Meaux, CIBOULETTE,Coleus, CORIANDRE, Courge d'Etampes, Courgette Blanche non Coureuse,CRETE DE COCQ, ESTRAGON, FENOUIL Doux de Florence"
img20191018_10583341_0001.jpg,"SOCIETE AFRICAINE Import Export,.SOCIETE AFRIMEX,La Msditerranienne de Distribut,La Mediterranienne de Distribut,MEDDIS","SARL au Capital de 10.000 Dinars,Siege Social 11 Rue B Mendel,ie Rue d'Algerie 1l,- Tunis,327 570 - Fax 71328 720,Tel,E-mail afnmex. 1963@vyahoo fr,RC B 158211 996 - M Fiscal 383673 P/A/M/000",Meddis,TVA : 783 298 / MPM 000,49.0 0.0,28633,FV18001016,29/05/2018,616,179932,"! 10985/2002 P A cheveux laura 85109/852002,8728138772 Pince Cheveux Anna,: 111/85369 Pince Cheveux Vague,BD 20 718 Elastique ENF garm gadjet,DE S7 mena ; 12 petts pinces pour enfants <<,E380082/3 Pince decoree Delcia"
img20191018_11002659_0001.jpg,SOCIETE MEDI-COM,"S.A.R.L AU CAPITAL 170000 DINARS,9 RUE DE BIZERTE TUNIS,(71) 365 698,TELIEAX,DFA 779244 SIAIM/000,RC Bern",GEANT,G.COMMERCIAL TUNIS CITY ARIANA 2033,"CIRE CCR AAA,611.400 19.00%",116766,BL/Facture:FA000153,20/10/18,"400,611400","728166,nan","6130216050064 Assoupiissant f.xpress fieur donent 11,630216050972 Assoupissant f xpress b.floral 1 L"
img20191018_11022081_0001.jpg,"Societe de Conception et Amenagement paysager ""SOCAP"" Pda Garden","ME : 644505A/A/M/000,Siege 06. Ruc Abou Evoubaba El Ansars Menzah 6,Tel (216) 71 233 381 - Fax : (216) 71 237 121,F mail fidagerden(@gmail com",LIENT : GEANT TUNIS CITY,DRESSE ARIANA TUNIS 2032 TUNISIE,VA 19%,84530,FACTURE Ndeg82/2018,Tunis Le 24/12/2018,497525,592654,"ALET MARBRE BLANC TASSOS 10/30,ALET MARBRE BLANC TASSOS 20/40,DICHE VOLCANIQUE MEDIUM,ZRREAU ENRICHI,2cHe\oLcaniauE LARGE,E,RGILE EXPANSSEE DIM 4-8"
img20191018_11064060_0001.jpg,AFRIQUE CULTURE,"""Siege social 10 RUE 8672 IMP Ndeg5,nan,.,2035 CHARGUIA 1 TUNIS,Tel 71205521- 31313700-31313701-31313702-703,Fax 71205522. E-mail afrque_culture@yahoo fr,RO Ndeg 13401999 CCR 11 003 0002321 002 788 13 UBCI Pasteur Tunis,Code TV A. 64600%/G/P/M/ON1",MEDDIS DJERBA,"Adresse *,DJERBA,CP:,Tel.,nan,20 899 499,Fax,CODE TVA 783298 MPM 000,CODE FOURNISSEUR 4048",VA 19%,84530,Facture Ndeg181377,18/10/18,497525,592654,"TCHOUPI -CARTONNEE YALBASSOU,THIYABAHOU WAHDAHOU, TCHOUPI -CARTONNEE YANAMOU,ANDA JADAYH},TCHOUPI-CARTONNEE,MOUHADHAB, TCHOUPI -CARTONNEE YATROUKOU,AL MASSASSA, TCHOUPI-CARTONNEE YAAKOULOU,KATHIRAN, TCHOUPI-CARTONNEE YAHTAFILOU,BIAID MILADIH},TCHOUPI -CARTONNEE LA OURIDOU,AN YANEM, TCHOUPI -CARTONNEE YOUDHIAOU,DABDOUB, TCHOUPI -CARTONNEE an,YADHEHABOU ILA AL MADRASSA,TCHOUPI -CARTONNEE YASBAHOU,TCHOUPI -CARTONNEE YARKABOU,AL DARAJJA,TCHOUPI-CARTONNEE YAFRAHOU,BIOSTIHI AL JADIDA, TCHOUPI -CARTONNEE YADHIAOU,Ft AL SUPER MARKET,TCHOUPI -CARTONNEE YAAZIFOU,AL MOUSSIKA,TCHOUPI-CARTONNEE,YOGHDHIBOU BABA WA MAMA"
img20191018_11080630_0001.jpg,AFRIQUE CULTURE,"Siege social C1 Ndeg104 Monastir 4,Show room 10 RUE 8612 IMP Ndeg3 CHARGUIA  TUNIS,Tel 71205521-71205523,Fax 71 205522,E-mail afnque_cuiture@yahoo fr,Code TV A 46003/0/P/M/NNA,RC Ndeg R1435401699 CCR 11 003 0002321 002 788 18 LIRCI Pasteur Tune",MEDDIS DJERBA,"Adresse *,DJERBA,CP:,Tel.,nan,20 899 499,Fax,CODE TVA 783298 MPM 000,CODE FOURNISSEUR 4048",0%,"006000,00",Facture Ndeg181377,18/10/18,"2151600,2016106000","201,2162200","COUP DE COEUR BEBE EST NEE,MINI BIBLIOTHEQUE - ANIMAUX,MINI BIBLIOTHEQUE - MA JOURNEE,BONJOUR BEBE BONJOUR BEBE"
img20191018_11093765_0001.jpg,EFFEANOT,"44 Rue Riveraine Km9 Autoroute de la Marsa,ME 1496866/E/A/M/000,RC B0125932017,Banque ABC,[,RiB,28000023217100000151",LA MEDITERRANEE DE DISTRIBUTION MEDDIS,"CLTUO002,TUNIS CITY CEBELET BEN AMMAR ARIANA,DEPOT OUED ELLH,0783298MPM000",TVA19%,664264,Ndeg FV18-00390,Date : 03/12/2018,3579400,4160990,"E0 CM GAS ENAMEL HOBS,BR TA GAZ BRANDT 60CM NOIRE,BR HOTTE VISIERE 60cm BLAN"
img20191018_11101773_0001.jpg,"1B DISTRIBUTION,MB DISTRIBUTION","d 71747712/20 539905 Fax Re 521,RUE 7218. ROUTE DE LA SOUKRA KMS. ARJANA 2035,Adresse 6 RUE 7218. ROUTE DE LA SOUKRA KM9. ARIANA 2035 Telephone 71 747 712 Fax . 71 746 521,M.F * 128S005R/A/M/000.,RC. B0330442013,Banque AMEN BANK RIB. 07100001510110834907",GEANT TUNIS CITY,"Centre commercial tunis city 2032 ARIANA TUNISIE,AO : x : 0782290 /PIM/E00",19%,354820,Ndeg FV18-00390,Vendredi. Le 09 Novembre 2018,2074568,2222891,"5558475180009 Voiture RC MB6558475,953279180000 Projecteur painting 3en1 MB6953279,5953284180002 Projecteur painting 3en1 MB6953284"
img20191018_11120247_0001.jpg,VILAVI SA,"Sege soc 1 -ae a Lac T-ra Les Bees ou Lac 1053 Tures - TUNISIE,Usne Zone no-sele Mara 2 rue de Mabeuf Lot S Fouchana Ben Aro Tel 79 406 953 -Fax 79 408 067,Matncuie fiscai 1131 931X,A M 900,$ A cantal 8 390 560 dinars RG NdegB2413172010- RIB Banque de 1 Habitat 14 906 906 1017 00442 e 74 Agence Megnne D", GEANT,"L:,ARIANA,1002,! Tunisie,783298MPM0Q9,MF,LoMr",1800 TVA 18%,34584,FAC1712AIN00106,14/12/2017 92000,202246,227218,"ANAME CONE VANILLE CHOCOLAT,PANAME CONE VANILLE FRAISE 20x,ATMAN STICK 30x87cc,EENS CONE CHOCOLATE 20x120ml,KEENS STICK VANILLA 20x105ml,PANAME STICK COOKIES CROQUANT,"" STICK VAN/CHOC 36x726c"
img20191018_11131275_0001.jpg,EC. DS ] RIBU 1 IUN Phi LL,"ADRESSE ROUTE MAHDIA KM 3 ZONE INDUSTRIELLE POUDRIERE 2 SFAX - TUNISIE: Tel : 74 450 966 FAX : 74 450 952,RIB: 11 701 0003954 002 788 66 - UBCI CHEBEI - sFax - Code TVA : 953213L/A/M/000 - Code en douane 821366V",MEDDIS," 000.FLAOUINA CENTRE,2045 TNUNIS, Mat Fiscale 783298/M/P/M/000","(Code lBase Taebe  LE Montant!,954 740  1900!",181401,"BL/FACTURE,FC180251",22/05/2018,1070006,136741,"C6 VERRE A PIED KOUROS 18 5CL, C6 VERRE A EAU DIANA 23CL, Ce VERRF ATIE RCR, C6 VERRE A THE OUZO 16,C6 ICC CREAM BOWLS SONIA,C6 VERRF A LAU STERLING 33CL"
img20191018_11142676_0001.jpg,Compagnie de Distribution et de Commercialisation D'electremenciger,"-- Rue de 1 Electricite - 2013 Ben Arous -TUNISIE-,SARL au capital de 1 506 000 dinars - Z.I Ben Arous B P. 295,RC B12432000 -- Code TVA . 739506Z//A/M/000 -- CCB : TN 59 611 006 28110301785401 ATH,-- Fax * (+216) 71 388 840 / 71891841,Tel: (+216) 71 388 206 / 71 389 940 / 71891890 / 71891835,E ma cded@ullianceindustrv com tn - sav.whirinaol @alianeemdnstn.com.tn",Raison Sociale * LA MEDITERANNEE DE DIST,"EL AOUINA,TUNIS,0783298MPM000,Matricule FIsc","(Code lBase Taebe  LE Montant!,954 740  1900!",280899999999999976770,BL Facture Ndeg F3802719,291/18,16250300,17598050,"Expedition Sans BL,Seche linge 9 kg Inox,6ome sens,Plaque dfeux 60 cm inox,ixelum av thermocauple,Hotte Inox 60cm"
img20191018_11154135_0001.jpg,AEMADINA DIS LRU IDE,"- Tel 71443 232-FAX 71 443 533,OUZRA MORNEG,stiram@planet tn - Code T.V.A 1240601N/A/M/000 - CD 1341626N,EUR-m:",CLIENT: MEDDIS DISTRIBUTION,"2032 ARIANA,MF 783298 M/P/M/000",TVA 0%,280899999999999976770,FACTURE Ndeg021/2018,291/18,71386,7139200,"DATTES TAMARAT PQT 1KG,DATTES TAMARAT POT 500GR,DATTES TAMARAT RAVIER 250GR"
img20191018_11201078_0001.jpg,$ A.R L. ALMAJD DISTRIBUTION,"CITE AL WIFAK,BLOC 52. UV-4. EL MENZAH VI,2091 ARIANA,71 236 466,Tel,71 236 456,Fax,1413024L/A/M 000,MF,B03147442015,RC,1413024L,Code Douane",LA MEDITERRANENNE DE DISTRIBUTION MEDDIS,"000. centre comer BOURGO,MALL MIDOUN,DJERBA,4116 MIDOUN,_783298/M/A/E/001,LL ;",TVA 0%,"19000,38783",BL/F1800897,291/18,204120,243503,"* ACREME DEPILATOIRE ""ULTRA DELICATE"" 100 ml,WCREME DEPILATOIRE '12 IN 1' TOTAL EFFECT 100 mi,: RCREME DEPILATOIRE 'FAST WORKING 3mn' 100 mi"
img20191018_11214379_0001.jpg,"TUNI_TRADING,TUNI-TRADING","28 RUE DES MONTAGNES 2040 RADES - BEN AROUS - TUNISIE,Fax. 71311 611,Tet* 71412 011,M.F. 13584604M/P/M/000,RC B9259262015,BH Nouvelle Medina,RIB. 14804804101700432376","STE MEDDIS DISTRIBUTION ""GEANT""","CENTRE COMMERCIAL TUNIS CITY,2032 ARIANA,MF,763298M/P/M/006,70 836 000,851 920,Tel,Fax,7",190.0,474181,FAI80245,ALI,2578750,2966711," 8695054445505  VALISE TOILE 55CM POLO CLUB, 8695054445512 VALISE TOILE 65CM POLO CLUB, 8695054445529 VALISE TOILE 7SCM POLO CLUB, 8695054445536 VALISE ABS 50CM POLO CLUB,869505445543 VALISE ABS 65CM POLO CLUB,869505445550 VALISE ABS 75CM POLO CLUB-, 6950096365566 TABLEAU BLANCEOE9O CM"
img20191018_11230816_0001.jpg,"St,Morldis,Trading Ltd","17 AVENUE DE LONDRES,1000 TUNIS,71 344 484 ; 71 242 900,[=,Tol,Eax,Fax,71 344 099,BEI,8135771997,Biret,Ape,N TvaCee 25994 MAMOCO",Ste MEDDIS,"CENTRE COMMERCIAL TUNIS CITY,CEBALET BEN AMMAR,2081.0,BORJ TOUIL,Tunisie,Ndeg Tva Cee 783298/MPM0CI",190.0,175925,Numers FC18/00005,Date 16/01/2018,825923,102448,"ans Ty4 4803,AFRILA FAN BALL,Baate L 1 21 v 150 SOCCER SHINF BLACK,390418#911F37 V 150 SOCCER SHINrF BLACK,89041P5)06001 BASFUINE RUBBFF FE AN E,5054 F3 930 TFRAMICA EUR L JB BAL,2500 21379 LXSIIF,3054645973095  KAPPA STARCn 20 LA,8052649972677 KAPPA STARCH 20 SA,6052-4950b62a ROILERS 474 JR"
img20191018_11235278_0001.jpg,SOCIETE LUNIFROM,"17 AVENUE DE LONDRES,1000 TUNIS,71 344 484 ; 71 242 900,[=,Tol,Eax,Fax,71 344 099,BEI,8135771997,Biret,Ape,N TvaCee 25994 MAMOCO",Nom Client: GEANT,"EUR COMMERCIAL TUNIS CITY,Code TVA . 7832984 P M/000",19 00deg%,117053,BL-FACTURE Ndeg 10406-2018,13/10/2018,684520,733721,"RICOTTE,CARRE SANS SEL,SICILIEN,SARDAIGNE"
img20191018_11262068_0001.jpg,STE ALMANZA,"SIEGE SOCIAL KM40 TURKI GROMBALIA 8030,Tel 72257606 Fax 72257 806",Client :BOURGO MALL MIDOUN DJERBA,"Adresse :DJERBA TUNISIE,Code T.V.A: 0783298M/P/M/000",19%,1205345,BL/FACTURE Ndeg 2669,Mardi. Le 11 Decembre 2018,6343920,7549865,EU FLEUR DE GROMBALIA
img20191018_11273658_0001.jpg,"el,<J8ee SHKS","RUE 8603 IMP Ndeg1 ZI CHARGUIA 1,TUNIS, er TEL: 71 206 597 / FAX : 71 206 598,MF: 1327631W/A/M/000",MEDDIS,"GEANT TUNIS CITY,TUNIS,783298M/P/M/000,Mat fiscal",19.0 0.0,333474,FACTURE Ndeg FC000817,"28/08/2018,DATE",175501260,2089200,"MOUTARDE DUCROS 370G,MAYONNAISE SQUEEZER 450G DUCROS,A LA MEXICAINE DUCROS 40 G,CUISINEZ,MELANGE SPECIAL GRILLADE 17G FLACON,MOULIN 5 BAIES ENTIERE 24G FLACON DUCROS,MOULIN POIVRE NOIR 35G FLACON DUCROS,MOULIN SEL DE MER 60 G FLACON DUCROS,THON SAVEURS A L'HUILE VEGETAL 160G,PETITS POIS SAVEURS 4/4,HARICOTS VERTS SAV 414,HARICOTS BLANCS SAVEURS 1/2,MAIS SAVEURS 1/2"
img20191018_11312952_0001.jpg,STAR Distribution SUARL,"5070 Ksar Hellal - Tunisie,Adresse 15 Rue Med Saussi,Tel / Fax: 71 761 621,M.F: 1262459 W/P/M/000 R.C. B151607829012 C D: 1261459W EURCB:040471320024937468","MEDDIS BEBE ""ENTREPOT OUED ELLIL""","C-COMMERC!AL TUNIS CITY,ARIANA,2032,Code TVA : 783298M/P/M/000",128520 18.00%,24419,18F0805,27H18,128520,153539,"LOT DE 3 CHO7 GARCON DINOSAURE T27/30 3542,LOT DE 3 CHO7 GARCON DINOSAURE T31/34. 3559 ,LOT DE 3 CHO7 GARCON DINCSAURE T35/38 3566 "
img20191018_11332273_0001.jpg,S.M .V TBAD ING,"6 RUE DE L'OR SOUKRA ARIANA 2035,TEL 71869 aude FAX 71 868 902,SARL AU CAPITAL DE 100 000 DT,LE. B0331162011,E TVA 1188150G/PIMI000",MEDIS GEANT DJERBA,"BOURGO MALL,MIDOUN DJERBA 4116,TUNISIE,Cods TVA: 783298M/P/M/000",128520 18.00%,24419,18F0805,2311/2078,128520,2592016,"7009 POINTE DE BRIE 200 GR (12),7104 GRANA PADANO AOP 480G (20),7106 PARMIGIANO REGIANO 150 GR (20),7111 PARMIGIANO REGGIANO COPEAUX 100 GR(,7132 GRANELLO 100GR (20},7215 ST MAURE BUCHETTE CHEVRE AFFINE SON,7462 BLUE GRAND'OR 100 GR(10),7602 ST MORET NATURE 150 GR (8),7603 TARTARE AFH 150 GR (12],78086 TARTARE APERIFRAIS ITALIE (6),7610 CAPRICES DES DIEUX 200 GR (24),7617 BRESSE BLEU 150 GR (10),7619 ST AGUR PORTION 125 GR (7),7915 TRANCHES GOUDA 150 GR (8),7916 GOLD SUICES ENTREMONT 150 GR (8),7918 TRANCHE COMTE *20 GR (8),7A00 BLEU D'AUVERGNE CANTOREL 126 GR (12),7A01 FORME D'AMBERT CANTOREL 150 GR (12)"
img20191018_11343868_0001.jpg,S.M .V TBAD ING,"Sfge Rae Via,S,000 Binars,L ca,Immeuble Yaiche-App A3,Les Berges du Lac-Tunis,Depot Dar fadhal-Soukra,MF 000/M/A/1112080/W,F 70001910 / 70946373",MEDIS GEANT DJERBA,"NS '""C0036 MEDDIS DISTRIBUTION,GEANT TUNIS CITY,2032,MF 783298MPMO0O",700%,460500,FA180500,05/10/2018,65708500,"74,7045","EUR191429600763 POIVRE NOIR MOULU EPICES E { SAVEURS 80 GR,EUR191499600770  POLVRE NOR MOUT U 1 PICI S FE SAVEURS 250 GR,619140900671 CURCUMA HPICES E ? SAVEURS 100 GR,619140900388  PIMENT DOUX  PICIS,FT SAVEURS KO GR,19140964 1791 MELANGE GRILLADI S 7UGR,EUR191409603092  MFI ANGE FSCAI OPE CRII LE,619140900091 ME NTHE MOULU EPICFS&SAVE URS 25GR, * 419149901920 OIGNON SEMOULE 70GR,gr,619149602446 Eos chiche gnlles 390"
img20191018_11362874_0001.jpg,Ste CHEMA DISTRIBUTION,"12 Rue Mouaouia Ibn Ab sofa,1002 TUNIS-BELVEDERE,Ndeg Siret B0137922004,NAF,80272,Ndeg intracommunautaire,753150A/A/M000,Date],les,Telephone,one,Telecopie,PIE",Ste Mediterraneenne de Distribution,"783298 MPM 000,TVA,Centre Commercial TUNISCITY,40 loATe J Tel,70836 000,SN Fax,70835 920",19.00%,95474,180589.0,28/12/18,499336,594810,"CADRE PHOTO 10X15 PS203,CADRE PHOTO 15X21 PS203,CADRE PHOTO GAIA 10X15CM,CADRE PHOTO GAIA 13X18CM,CADRE MAGE 24X30CM LARIO DECO,CADRE IMAGE 50X70CM LARIO DECO,CADRE PHOTO 20X30/21X29CM PS 203,CADRE PHOTO 30X40CM PS 203"
img20191018_11381423_0001.jpg,LA MAISON PARAFFINE,"re,SARL AU CAPITAL DE 10 060 DT,ROUTE GABES KM 14,OULED ECHARCHAR 3083 SFAX","Dot  O000012(c) Societe la,mediterranneenne de distribution","CENTRE COMMERCIAL TUNISCITY 2032 ARIANA,783298MPM0O00,Matricule Fiscal",2 963 ai] 190),563049,E 0000268  15/12/2018  2008343012[,28/12/18,388500,327068,"ee CYLINDRIQUE DIAMETRE 7CM ,E AUTEUR AC,BOUGIE CYLINDRIQUE DIAMETRE 9CM,[HAUTEUR eu,DIAMETRE 8CM  5 co),MATEUR AN,SET 2 BOUGIE 5/5 PARFUMEES,BOUGIE CUBE COEUR,COFFRET BOUGIE COEURS,soucie SET,4 CACTUS,BOUGIE ANANAS COULEURS GM,288645850  BOUGIE CLOCHE MM,[BOUSIE VERRE CYLINDRIQUE LONG AV  5 vo)"
img20191018_11392042_0001.jpg,LA MAISON PARAFFINE,"SIEGE. Route Sidi Mansour km1.5 Sfax,SITE: Z.i Djebel Ouest B P 10 1111 Zaghouan,MF:1484689RAM000,Tel: 72 640 734,Fax: 72 640 416,E-mail: contact@newgoldenkrispys.tn",Meddis Geant,"ARIANA 70 836 180,783298MPMO00",2 963 ai] 190),103479,FV18002665,21/11/2018,1103922,1042412,"SUN CHIPS CACAHUETES 25G,SUN CHIPS CACAHUETES 86G,JOYS SEL GM,JOY'S CIGNON GM,S FROMAGE GM,JOY,JOYS BARBECUE GM,JOYS BARBECUE PM,S PAPRIKA PM,JOY,JOYS SEL PM,SUN CHIPS FROMAGE GM,SUN CHIPS SEL GM,SUN CHIPS FROMAGE PM,SUN CHIPS SEL PM"
